timestamp,city,dominentpol,temperature,humidity,pm1,pm10,pm25,aqi
2025-12-01 19:12:29,"NED University, Karachi",pm25,25.4,26.32,85,47,118,118
2025-12-01 20:12:31,"NED University, Karachi",pm25,24.23,29.35,94,53,138,138
2025-12-01 21:16:32,"NED University, Karachi",pm25,23.3,31.52,136,62,161,161
2025-12-01 22:12:33,"NED University, Karachi",pm25,22.9,31.52,150,66,164,164
2025-12-01 23:19:34,"NED University, Karachi",pm25,22.6,31.87,118,59,155,155
2025-12-02 00:13:35,"NED University, Karachi",pm25,22.3,33.05,157,80,178,178
2025-12-02 01:11:36,"NED University, Karachi",pm25,22.4,34.09,153,75,174,174
2025-12-02 02:09:37,"NED University, Karachi",pm25,21.93,35.9,152,75,173,173
2025-12-02 03:10:38,"NED University, Karachi",pm25,21.37,36.5,148,69,167,167
2025-12-02 04:10:39,"NED University, Karachi",pm25,21.1,35.97,129,63,163,163
2025-12-02 05:59:42,"NED University, Karachi",pm25,20.6,36.08,120,60,157,157
2025-12-02 08:09:44,"NED University, Karachi",pm25,20.87,35.98,140,66,165,165
2025-12-02 09:20:45,"NED University, Karachi",pm25,22.02,34.03,167,95,194,194
2025-12-02 10:10:46,"NED University, Karachi",pm25,23.3,31.25,119,61,157,157
2025-12-02 11:19:48,"NED University, Karachi",pm25,25.2,30.08,95,56,143,143
2025-12-02 12:13:49,"NED University, Karachi",pm25,25.8,30.23,82,47,119,119
2025-12-02 13:17:50,"NED University, Karachi",pm25,26.67,24.95,42,24,74,74
2025-12-02 14:16:51,"NED University, Karachi",pm25,26.9,17.78,22,16,60,60
2025-12-02 15:13:52,"NED University, Karachi",pm25,27.1,19.2,61,27,85,85
2025-12-02 16:10:53,"NED University, Karachi",pm25,26.8,19.52,54,23,79,79
2025-12-02 17:25:54,"NED University, Karachi",pm25,26,33.73,92,53,137,137
2025-12-02 18:30:55,"NED University, Karachi",pm25,25.1,37.63,125,61,159,159
2025-12-02 19:12:56,"NED University, Karachi",pm25,24.7,39.32,125,61,158,158
2025-12-02 20:12:57,"NED University, Karachi",pm25,23.93,41.05,164,86,186,186
2025-12-02 20:35:58,"NED University, Karachi",pm25,23.6,36.83,164,89,189,189
2025-12-02 22:14:24,"NED University, Karachi",pm25,23.1,30.25,145,66,165,165
2025-12-02 23:17:27,"NED University, Karachi",pm25,22.5,30.92,152,70,169,169
2025-12-03 00:13:28,"NED University, Karachi",pm25,21.9,32.4,156,79,178,178
2025-12-03 01:14:29,"NED University, Karachi",pm25,21.75,31.3,148,68,166,166
2025-12-03 02:11:30,"NED University, Karachi",pm25,21.22,30.43,113,59,155,155
2025-12-03 03:08:31,"NED University, Karachi",pm25,20.9,30.28,113,60,155,155
2025-12-03 04:10:32,"NED University, Karachi",pm25,20.6,30.25,99,57,152,152
2025-12-03 06:00:34,"NED University, Karachi",pm25,19.95,29.75,96,55,140,140
2025-12-03 08:08:37,"NED University, Karachi",pm25,20.1,30.1,125,61,158,158
2025-12-03 09:19:38,"NED University, Karachi",pm25,21.8,26.68,140,63,162,162
2025-12-03 10:11:39,"NED University, Karachi",pm25,23,25.45,89,53,131,131
2025-12-03 11:19:40,"NED University, Karachi",pm25,25.4,19.95,70,34,96,96
2025-12-03 12:14:41,"NED University, Karachi",pm25,26.4,18.2,61,26,83,83
2025-12-03 13:17:43,"NED University, Karachi",pm25,27.33,16.95,57,27,83,83
2025-12-03 14:16:43,"NED University, Karachi",pm25,26.9,17.73,62,28,86,86
2025-12-03 15:13:45,"NED University, Karachi",pm25,26.8,16.85,51,24,77,77
2025-12-03 16:11:45,"NED University, Karachi",pm25,26.5,17.4,72,37,99,99
2025-12-03 17:24:46,"NED University, Karachi",pm25,26,20.6,94,53,138,138
2025-12-03 18:28:47,"NED University, Karachi",pm25,25.3,21.87,108,59,155,155
2025-12-03 19:12:48,"NED University, Karachi",pm25,24.5,22.77,96,56,143,143
2025-12-03 20:12:50,"NED University, Karachi",pm25,23.75,23.75,110,57,152,152
2025-12-03 21:17:51,"NED University, Karachi",pm25,23.27,23.8,94,54,141,141
2025-12-03 22:14:52,"NED University, Karachi",pm25,23.1,21.55,83,45,112,112
2025-12-03 23:18:53,"NED University, Karachi",pm25,22.35,22.8,78,45,110,110
2025-12-04 00:09:53,"NED University, Karachi",pm25,22.28,19.96,68,35,96,96
2025-12-04 01:14:54,"NED University, Karachi",pm25,21.9,21.25,71,35,96,96
2025-12-04 02:10:54,"NED University, Karachi",pm25,21.8,20.6,68,32,92,92
2025-12-04 03:11:55,"NED University, Karachi",pm25,21.4,22.82,72,41,107,107
2025-12-04 04:08:56,"NED University, Karachi",pm25,21.07,24.02,81,45,115,115
2025-12-04 05:59:57,"NED University, Karachi",pm25,20.29,26.8,82,45,115,115
2025-12-04 08:10:58,"NED University, Karachi",pm25,20.7,28.93,103,57,151,151
2025-12-04 09:22:00,"NED University, Karachi",pm25,22.6,25.68,140,63,163,163
2025-12-04 10:12:00,"NED University, Karachi",pm25,24.2,23.82,96,59,152,152
2025-12-04 11:19:01,"NED University, Karachi",pm25,25.8,22.5,87,52,130,130
2025-12-04 12:12:02,"NED University, Karachi",pm25,26.3,23.1,87,52,130,130
2025-12-04 12:45:03,"NED University, Karachi",pm25,26.7,23,85,51,127,127
2025-12-04 12:45:03,"NED University, Karachi",pm25,26.7,23,85,51,127,-
2025-12-04 22:14:28,"NED University, Karachi",pm25,21.53,31.23,120,61,159,159
2025-12-04 23:18:31,"NED University, Karachi",pm25,22.6,28.23,130,62,160,160
2025-12-05 00:13:31,"NED University, Karachi",pm25,22.33,28.72,143,67,166,166
2025-12-05 01:11:32,"NED University, Karachi",pm25,22.1,29.38,135,64,162,162
2025-12-05 02:11:32,"NED University, Karachi",pm25,21.77,30.55,140,66,165,165
2025-12-05 03:09:33,"NED University, Karachi",pm25,21.57,30.72,134,62,161,161
2025-12-05 04:10:34,"NED University, Karachi",pm25,21.22,31.1,135,65,163,163
2025-12-05 05:59:35,"NED University, Karachi",pm25,20.87,33.65,120,61,159,159
2025-12-05 08:10:37,"NED University, Karachi",pm25,20.6,34.3,123,61,159,159
2025-12-05 09:21:38,"NED University, Karachi",pm25,22.55,31.23,176,107,212,212
2025-12-05 10:12:38,"NED University, Karachi",pm25,23.7,26.73,162,86,184,184
2025-12-05 11:18:39,"NED University, Karachi",pm25,25.6,24.28,139,63,161,161
2025-12-05 12:13:40,"NED University, Karachi",pm25,26.25,25.52,95,55,140,140
2025-12-05 13:17:41,"NED University, Karachi",pm25,27,22.55,78,46,117,117
2025-12-05 14:12:42,"NED University, Karachi",pm25,27.4,20.97,72,41,101,101
2025-12-05 15:11:53,"NED University, Karachi",pm25,27.5,20.02,70,34,94,94
2025-12-05 16:11:53,"NED University, Karachi",pm25,27.1,23.7,95,55,142,142
2025-12-05 17:24:54,"NED University, Karachi",pm25,26,29.32,152,70,169,169
2025-12-05 18:25:55,"NED University, Karachi",pm25,25.4,33.2,156,78,177,177
2025-12-05 19:10:56,"NED University, Karachi",pm25,24.7,34.37,161,84,183,183
2025-12-05 20:12:56,"NED University, Karachi",pm25,24.42,32.23,151,69,168,168
2025-12-05 21:14:05,"NED University, Karachi",pm25,24.2,31.22,139,70,167,167
2025-12-05 22:11:06,"NED University, Karachi",pm25,23.1,32.32,150,71,169,169
2025-12-05 23:14:06,"NED University, Karachi",pm25,22.9,32.57,152,73,173,173
2025-12-06 00:09:07,"NED University, Karachi",pm25,22.5,32.95,140,68,167,167
2025-12-06 01:13:07,"NED University, Karachi",pm25,22.42,33.08,136,66,165,165
2025-12-06 02:10:08,"NED University, Karachi",pm25,22.2,33.8,130,63,161,161
2025-12-06 03:10:08,"NED University, Karachi",pm25,22.2,33.43,123,61,159,159
2025-12-06 04:10:09,"NED University, Karachi",pm25,22.25,32.45,133,64,163,163
2025-12-06 05:57:10,"NED University, Karachi",pm25,21,35.41,120,62,160,160
2025-12-06 07:37:11,"NED University, Karachi",pm25,21,34.62,123,61,159,159
2025-12-06 08:37:12,"NED University, Karachi",pm25,21.8,29.82,130,65,162,162
2025-12-06 09:12:12,"NED University, Karachi",pm25,22.62,28.05,108,60,156,156
2025-12-06 10:11:13,"NED University, Karachi",pm25,23.67,27.67,119,61,159,159
2025-12-06 11:17:13,"NED University, Karachi",pm25,24.9,25.5,98,57,152,152
2025-12-06 12:09:14,"NED University, Karachi",pm25,25.5,25.47,95,57,151,151
2025-12-06 13:14:16,"NED University, Karachi",pm25,26.3,24.73,99,58,152,152
2025-12-06 14:10:17,"NED University, Karachi",pm25,26.8,24.48,94,56,142,142
2025-12-06 15:10:17,"NED University, Karachi",pm25,26.8,24.28,92,53,137,137
2025-12-06 16:07:17,"NED University, Karachi",pm25,26.6,25.07,95,56,145,145
2025-12-06 17:20:19,"NED University, Karachi",pm25,26.1,25.77,99,58,152,152
2025-12-06 18:18:19,"NED University, Karachi",pm25,25.5,26.12,110,59,155,155
2025-12-06 19:09:19,"NED University, Karachi",pm25,24.9,28,122,62,160,160
2025-12-06 20:09:20,"NED University, Karachi",pm25,23.92,29.47,156,80,178,178
2025-12-06 21:12:26,"NED University, Karachi",pm25,22.7,31.1,148,71,169,169
2025-12-06 22:08:30,"NED University, Karachi",pm25,22.9,30.28,138,66,165,165
2025-12-06 23:14:30,"NED University, Karachi",pm25,22.5,30.88,151,73,171,171
2025-12-07 00:07:31,"NED University, Karachi",pm25,22.38,30.75,148,70,169,169
2025-12-07 01:10:31,"NED University, Karachi",pm25,22.13,30.37,129,65,163,163
2025-12-07 02:08:32,"NED University, Karachi",pm25,22,29.98,132,65,164,164
2025-12-07 03:09:32,"NED University, Karachi",pm25,21.5,30.48,124,63,161,161
2025-12-07 04:10:33,"NED University, Karachi",pm25,21.3,31.25,122,61,159,159
2025-12-07 06:06:34,"NED University, Karachi",pm25,20.6,31.65,100,58,152,152
2025-12-07 08:18:35,"NED University, Karachi",pm25,20.98,34.63,133,62,161,161
2025-12-07 09:25:36,"NED University, Karachi",pm25,22.53,29.73,147,69,167,167
2025-12-07 10:09:36,"NED University, Karachi",pm25,23.6,27.63,119,61,160,160
2025-12-07 11:16:37,"NED University, Karachi",pm25,25.5,25.58,98,57,151,151
2025-12-07 12:10:37,"NED University, Karachi",pm25,26.4,23.07,89,53,135,135
2025-12-07 13:14:38,"NED University, Karachi",pm25,27,21.03,82,48,121,121
2025-12-07 14:10:39,"NED University, Karachi",pm25,27.4,20.2,82,50,120,120
2025-12-07 15:09:39,"NED University, Karachi",pm25,27.5,19.6,77,44,113,113
2025-12-07 16:07:40,"NED University, Karachi",pm25,27.5,19.46,77,43,112,112
2025-12-07 17:20:41,"NED University, Karachi",pm25,26.1,26.47,83,49,119,119
2025-12-07 18:16:42,"NED University, Karachi",pm25,25.7,30.63,152,71,169,169
2025-12-07 19:09:42,"NED University, Karachi",pm25,24.77,34.37,157,79,177,177
2025-12-07 20:09:43,"NED University, Karachi",pm25,23.95,37.28,173,103,205,205
2025-12-07 21:11:44,"NED University, Karachi",pm25,23.37,39.05,188,123,242,242
2025-12-07 22:08:45,"NED University, Karachi",pm25,22.95,39.05,185,125,244,244
2025-12-07 23:15:46,"NED University, Karachi",pm25,22.7,33.9,157,81,179,179
2025-12-08 00:06:47,"NED University, Karachi",pm25,22.53,34.55,156,80,179,179
2025-12-08 01:11:47,"NED University, Karachi",pm25,22,34.72,158,84,184,184
2025-12-08 02:08:48,"NED University, Karachi",pm25,21.67,34.3,165,92,191,191
2025-12-08 03:09:49,"NED University, Karachi",pm25,21.33,34.13,150,70,168,168
2025-12-08 04:08:49,"NED University, Karachi",pm25,20.9,35.41,135,66,165,165
2025-12-08 05:59:50,"NED University, Karachi",pm25,20.5,35.52,133,67,165,165
2025-12-08 08:12:51,"NED University, Karachi",pm25,20.68,34.68,131,67,165,165
2025-12-08 09:24:53,"NED University, Karachi",pm25,22.6,31.93,155,77,176,176
2025-12-08 10:12:53,"NED University, Karachi",pm25,23.88,28.67,135,63,162,162
2025-12-08 11:21:54,"NED University, Karachi",pm25,26.2,25.25,87,52,130,130
2025-12-08 12:15:55,"NED University, Karachi",pm25,27.33,20.92,74,43,110,110
2025-12-08 13:17:56,"NED University, Karachi",pm25,27.7,21.02,74,42,109,109
2025-12-08 14:17:57,"NED University, Karachi",pm25,28.08,20.8,82,48,121,121
2025-12-08 15:13:00,"NED University, Karachi",pm25,28.27,20.9,70,37,100,100
2025-12-08 16:10:58,"NED University, Karachi",pm25,27.9,20.65,76,38,102,102
2025-12-08 17:24:59,"NED University, Karachi",pm25,26.8,23.77,83,48,121,121
2025-12-08 18:27:02,"NED University, Karachi",pm25,25.38,26.1,94,54,140,140
2025-12-08 19:13:02,"NED University, Karachi",pm25,25.12,26.57,151,70,169,169
2025-12-08 20:13:02,"NED University, Karachi",pm25,24.4,28.2,151,70,169,169
2025-12-08 21:15:04,"NED University, Karachi",pm25,23.82,27.85,155,76,173,173
2025-12-08 22:11:04,"NED University, Karachi",pm25,23.18,29.98,153,73,172,172
2025-12-08 23:18:05,"NED University, Karachi",pm25,22.9,29.17,110,59,154,154
2025-12-09 00:08:06,"NED University, Karachi",pm25,22.5,29.33,108,59,154,154
2025-12-09 01:12:06,"NED University, Karachi",pm25,22.3,29.28,89,53,132,132
2025-12-09 02:09:07,"NED University, Karachi",pm25,22.02,29.25,80,49,125,125
2025-12-09 03:11:07,"NED University, Karachi",pm25,21.47,30.03,89,52,131,131
2025-12-09 04:11:08,"NED University, Karachi",pm25,21.2,30.17,86,50,125,125
2025-12-09 06:01:09,"NED University, Karachi",pm25,20.7,31.83,76,42,107,107
2025-12-09 08:10:10,"NED University, Karachi",pm25,20.62,33.27,125,60,157,157
2025-12-09 09:19:11,"NED University, Karachi",pm25,22.8,29.12,100,56,142,142
2025-12-09 10:11:12,"NED University, Karachi",pm25,24,27.73,151,68,166,166
2025-12-09 11:20:13,"NED University, Karachi",pm25,26.1,25.37,140,62,162,162
2025-12-09 12:14:14,"NED University, Karachi",pm25,26.8,22.93,78,40,106,106
2025-12-09 13:17:15,"NED University, Karachi",pm25,27.75,20.97,87,50,124,124
2025-12-09 14:15:15,"NED University, Karachi",pm25,27.6,20.82,94,54,138,138
2025-12-09 15:14:16,"NED University, Karachi",pm25,28.4,18.1,32,19,65,65
2025-12-09 16:09:17,"NED University, Karachi",pm25,27.5,23.75,128,61,159,159
2025-12-09 17:26:18,"NED University, Karachi",pm25,26.42,28.48,140,65,164,164
2025-12-09 18:28:18,"NED University, Karachi",pm25,25.7,32.7,160,81,181,181
2025-12-09 19:13:19,"NED University, Karachi",pm25,25.23,33.32,165,89,187,187
2025-12-09 20:14:20,"NED University, Karachi",pm25,24.4,36.23,169,93,192,192
2025-12-09 21:15:21,"NED University, Karachi",pm25,23.42,40.55,191,129,254,254
2025-12-09 22:12:23,"NED University, Karachi",pm25,23.1,40.63,191,130,255,255
2025-12-09 23:15:23,"NED University, Karachi",pm25,22.58,40.45,198,141,278,278
2025-12-10 00:08:23,"NED University, Karachi",pm25,22.3,39.73,202,151,297,297
2025-12-10 01:11:24,"NED University, Karachi",pm25,21.93,39.47,215,164,318,318
2025-12-10 02:08:25,"NED University, Karachi",pm25,21.7,38.59,217,167,325,325
2025-12-10 03:11:25,"NED University, Karachi",pm25,21.1,37.83,187,128,253,253
2025-12-10 04:11:26,"NED University, Karachi",pm25,20.9,37.16,187,130,254,254
2025-12-10 06:00:27,"NED University, Karachi",pm25,20.37,36.48,164,89,188,188
2025-12-10 08:14:28,"NED University, Karachi",pm25,20.6,37.41,168,97,196,196
2025-12-10 09:25:30,"NED University, Karachi",pm25,23.1,33.22,204,145,284,284
2025-12-10 10:13:30,"NED University, Karachi",pm25,24.33,30.28,171,97,196,196
2025-12-10 11:20:31,"NED University, Karachi",pm25,26.15,23.28,126,60,156,156
2025-12-10 12:15:32,"NED University, Karachi",pm25,26.98,21.57,70,37,97,97
2025-12-10 13:17:33,"NED University, Karachi",pm25,27.38,19.77,49,23,76,76
2025-12-10 14:14:34,"NED University, Karachi",pm25,27.4,24.95,63,27,85,85
2025-12-10 15:14:35,"NED University, Karachi",pm25,27.9,23.2,58,24,79,79
2025-12-10 16:10:36,"NED University, Karachi",pm25,27.5,21.2,60,26,82,82
2025-12-10 17:26:37,"NED University, Karachi",pm25,26.75,22.4,64,26,85,85
2025-12-10 18:30:38,"NED University, Karachi",pm25,25.7,27.28,83,45,113,113
2025-12-10 19:14:38,"NED University, Karachi",pm25,24.68,30.07,105,56,148,148
2025-12-10 20:14:39,"NED University, Karachi",pm25,24,33.52,159,80,178,178
2025-12-10 21:18:21,"NED University, Karachi",pm25,23.5,37.18,184,118,235,235
2025-12-10 22:14:26,"NED University, Karachi",pm25,22.9,38.78,189,131,256,256
2025-12-10 23:19:27,"NED University, Karachi",pm25,22.5,38.68,194,140,271,271
2025-12-11 00:10:27,"NED University, Karachi",pm25,22.1,39.95,180,117,234,234
2025-12-11 01:13:28,"NED University, Karachi",pm25,21.83,40.47,167,95,193,193
2025-12-11 02:11:28,"NED University, Karachi",pm25,21.6,42.02,164,90,189,189
2025-12-11 03:11:29,"NED University, Karachi",pm25,21.4,42.37,157,78,178,178
2025-12-11 04:08:30,"NED University, Karachi",pm25,21.2,43.75,155,75,173,173
2025-12-11 06:01:30,"NED University, Karachi",pm25,20.8,44.65,133,63,161,161
2025-12-11 08:15:32,"NED University, Karachi",pm25,21.1,47,154,74,172,172
2025-12-11 09:27:33,"NED University, Karachi",pm25,23.4,45.43,180,112,223,223
2025-12-11 10:14:33,"NED University, Karachi",pm25,24.5,45.53,188,125,248,248
2025-12-11 11:19:34,"NED University, Karachi",pm25,25.4,45.52,177,110,219,219
2025-12-11 12:15:35,"NED University, Karachi",pm25,26.3,43.58,89,52,130,130
2025-12-11 13:09:42,"NED University, Karachi",pm25,26.73,42.67,85,48,121,121
2025-12-11 14:16:37,"NED University, Karachi",pm25,27,43.62,74,38,100,100
2025-12-11 15:13:37,"NED University, Karachi",pm25,27,44.88,68,31,92,92
2025-12-11 16:10:38,"NED University, Karachi",pm25,26.78,44.1,57,22,76,76
2025-12-11 17:27:39,"NED University, Karachi",pm25,26.12,47.57,65,28,87,87
2025-12-11 18:31:40,"NED University, Karachi",pm25,25.8,48.88,85,49,123,123
2025-12-11 19:14:41,"NED University, Karachi",pm25,25.5,49.67,96,55,140,140
2025-12-11 20:13:42,"NED University, Karachi",pm25,25.1,50.02,89,52,128,128
2025-12-11 21:17:45,"NED University, Karachi",pm25,25,51.7,115,58,153,153
2025-12-11 22:17:57,"NED University, Karachi",pm25,24.12,52.12,132,62,160,160
2025-12-11 23:15:58,"NED University, Karachi",pm25,23.5,52.9,167,95,195,195
2025-12-11 23:24:59,"NED University, Karachi",pm25,23.45,52.88,169,98,196,196
2025-12-12 01:14:37,"NED University, Karachi",pm25,22.28,55.1,178,109,217,217
2025-12-12 02:12:51,"NED University, Karachi",pm25,22.27,53.93,168,95,194,194
2025-12-12 03:11:54,"NED University, Karachi",pm25,22.23,53.13,173,101,201,201
2025-12-12 04:10:55,"NED University, Karachi",pm25,22,52.82,181,119,237,237
2025-12-12 06:01:56,"NED University, Karachi",pm25,21.62,53.15,179,117,232,232
2025-12-12 08:14:57,"NED University, Karachi",pm25,21.7,54.17,157,79,177,177
2025-12-12 09:25:58,"NED University, Karachi",pm25,23.27,52.58,166,90,189,189
2025-12-12 10:13:59,"NED University, Karachi",pm25,23.92,53.55,181,116,231,231
2025-12-12 11:19:00,"NED University, Karachi",pm25,25.5,46.92,101,56,144,144
2025-12-12 12:16:01,"NED University, Karachi",pm25,26.1,46.6,75,41,105,105
2025-12-12 13:18:01,"NED University, Karachi",pm25,26.6,43.52,29,16,60,60
2025-12-12 14:15:02,"NED University, Karachi",pm25,26.77,42.88,26,15,59,59
2025-12-12 15:12:03,"NED University, Karachi",pm25,26.77,43.1,27,17,63,63
2025-12-12 16:11:03,"NED University, Karachi",pm25,26.5,39.34,15,11,46,46
2025-12-12 17:26:04,"NED University, Karachi",pm25,26,40.08,31,18,63,63
2025-12-12 18:29:05,"NED University, Karachi",pm25,25.5,43.88,29,19,68,68
2025-12-12 19:12:06,"NED University, Karachi",pm25,25.3,44.9,35,21,69,69
2025-12-12 20:13:12,"NED University, Karachi",pm25,25.2,45.32,57,26,81,81
2025-12-12 21:14:08,"NED University, Karachi",pm25,24.9,46.5,99,56,142,142
